country,purchase_channel,brand,category,subcategory,color,material,base_price,discount_pct,final_price,gender,age,height_cm,weight_kg,bmi,body_shape,chest_bust_cm,waist_cm,hip_cm,purchase_year,purchase_month,purchase_day,purchase_hour,day_of_week,is_weekend,season,days_since_last_purchase,chest_waist_ratio,waist_hip_ratio,chest_hip_ratio,height_weight_ratio,body_surface_area,bmi_category,is_proportional,discount_amount,is_discounted,is_high_value,user_purchase_count,user_total_purchases,user_return_rate,user_avg_price,user_price_std,price_vs_user_avg,prev_purchased_size,prev_fit_feedback,prev_category,prev_brand,user_experience_level,brand_return_rate,brand_avg_price,category_return_rate,category_avg_price,subcategory_avg_price,brand_category_purchases,is_favorite_brand,size_numeric,user_usual_size,is_usual_size,gender_body_type,gender_category,age_group,height_category,weight_category,size_delta_height_cm,size_delta_chest_bust_cm,size_delta_waist_cm,size_delta_hip_cm
UK,Web,Biba,Footwear,Sandals,Blue,Wool,5912.28,35,3842.982,Female,34,171.1,58.8,20.085253017826343,Inverted Triangle,88.0,69.9,93.5,2024,10,19,19,5,1,4,365.0,1.2589413447782545,0.7475935828877006,0.9411764705882352,2.909863945578232,1.6883323582718632,Normal,1,2069.298,1,1,1,1,1.0,3842.982,0.0,0.0,No History,No History,No History,No History,New,0.6886326194398682,2368.830215815486,0.6825726141078838,4824.713633125864,4722.147845410628,1,0,-1,Other,1,Other,Female_Footwear,Adult,Tall,Light,3.6790322580644954,-4.641967741935474,-4.3774193548387075,-0.04677419354838719
UAE,App,Mango,Accessories,Handbag,Yellow,Linen,913.11,35,593.5215000000001,Male,26,169.0,86.0,30.11099051153672,Inverted Triangle,102.7,83.3,96.1,2024,11,26,1,1,0,4,365.0,1.2328931572629052,0.8668054110301769,1.0686784599375652,1.9651162790697676,1.9667358139178608,Obese,1,319.58849999999995,1,0,1,2,1.0,593.5215000000001,0.0,0.0,No History,No History,No History,No History,New,0.7133105802047781,2897.3237721843007,0.7011739594450374,1425.4319487726789,1295.3241807909606,1,0,4,L,1,Other,Male_Accessories,Young,Average,Heavy,1.2918918918919076,7.891891891891888,7.035135135135121,2.1324324324324238
Canada,Marketplace,Puma,Bottoms,Chinos,Red,Leather,1727.45,15,1468.3325,Female,40,158.8,65.5,25.974087774175327,Athletic,89.7,70.7,93.7,2025,4,29,5,1,0,2,0.0,1.2687411598302687,0.7545357524012807,0.9573105656350054,2.4244274809160307,1.6745012931793446,Overweight,1,259.11750000000006,1,0,4,5,1.0,1468.3325,0.0,0.0,XS,Too Small,Bottoms,Puma,Regular,0.6792452830188679,2838.565890566038,0.7043357933579336,1711.5967151752768,1643.655101744186,4,1,1,XS,1,F_Athletic,Female_Bottoms,Adult,Short,Average,-8.705797101449264,-2.8000289855072538,-3.6956521739130466,0.8492753623188491
India,Web,Nike,Outerwear,Jacket,Navy,Silk,6674.32,15,5673.172,Male,32,175.9,83.6,27.0193314266821,Rectangle,102.8,83.7,97.2,2024,12,15,0,6,1,1,365.0,1.2281959378733571,0.8611111111111112,1.0576131687242798,2.1040669856459333,2.0004224746357044,Overweight,1,1001.148,1,1,1,1,0.0,5673.172,0.0,0.0,No History,No History,No History,No History,New,0.6321243523316062,3016.233515544041,0.6914893617021277,4119.835555673759,4004.5763104166663,1,0,3,M,1,Other,Male_Outerwear,Adult,Tall,Heavy,9.787179487179515,10.784589743589734,9.715384615384622,4.725641025641025
India,Web,Under Armour,Tops,Henley,Grey,Denim,1898.32,40,1138.992,Male,32,170.1,82.1,28.3749124300434,Apple,101.2,82.3,95.3,2025,6,23,5,0,0,3,365.0,1.2296476306196842,0.863588667366212,1.061909758656873,2.071863580998782,1.9374156020782047,Overweight,1,759.328,1,0,1,1,1.0,1138.992,0.0,0.0,No History,No History,No History,No History,New,0.7032374100719424,2776.533413669065,0.6960877862595419,1051.7262104007634,1013.4002015503876,1,0,4,L,1,Other,Male_Tops,Adult,Tall,Heavy,2.2849899999999934,8.548990000000003,8.030000000000001,1.637999999999991
Canada,Web,H&M,Activewear,Running Shorts,Maroon,Rayon,3125.03,20,2500.0240000000003,Female,17,165.3,67.4,24.666878201616232,Inverted Triangle,91.3,72.1,95.8,2025,5,21,22,2,0,2,0.0,1.2662968099861305,0.7526096033402923,0.9530271398747392,2.4525222551928785,1.744996653927652,Normal,1,625.0059999999999,1,0,4,4,1.0,2500.0240000000003,0.0,0.0,M,Slightly Loose,Activewear,H&M,Regular,0.7177121771217713,2430.4570092250924,0.7184846505551927,1831.609422273024,1902.435391304348,4,1,3,M,1,Other,Female_Activewear,Teen,Average,Average,-7.312914285714271,-6.871428571428581,-7.3300000000000125,0.1414285714285768
India,App,Gap,Bottoms,Trousers,White,Polyester,1874.32,20,1499.456,Female,18,165.1,47.9,17.57281621072118,Apple,81.3,64.9,87.1,2024,3,19,18,1,0,2,0.0,1.2526964560862863,0.7451205510907004,0.9334098737083812,3.4467640918580376,1.5079104293159296,Underweight,1,374.8639999999998,1,0,8,9,1.0,1499.456,0.0,0.0,M,Too Large,Bottoms,Gap,Expert,0.7395659432387313,2498.905944908181,0.7043357933579336,1711.5967151752768,1694.2548805555557,8,1,3,M,1,Other,Female_Bottoms,Teen,Average,Light,-1.9730769230769454,-10.369230769230768,-8.728205128205119,-5.324358974358972
India,App,Van Heusen,Tops,T-Shirt,Maroon,Polyester,1331.58,50,665.79,Unisex,33,162.9,71.4,26.906427809941132,Pear,93.2,73.3,97.1,2025,3,29,4,5,1,2,0.0,1.271487039563438,0.7548918640576725,0.9598352214212154,2.2815126050420167,1.7694196656424726,Overweight,1,665.79,1,0,3,3,1.0,665.79,0.0,0.0,M,Slightly Loose,Tops,Van Heusen,Beginner,0.660245183887916,2193.4145166374783,0.6960877862595419,1051.7262104007634,998.7868827683616,3,1,3,M,1,Other,Unisex_Tops,Adult,Average,Average,-5.043602564102571,-0.8641025641025664,-2.0705128205128176,2.605128205128196
Australia,Store,Gap,Bottoms,Shorts,Olive,Polyester,1484.73,10,1336.257,Female,33,146.0,54.3,25.826397146254457,Athletic,82.2,64.7,85.8,2025,5,4,17,6,1,2,0.0,1.2704791344667696,0.7540792540792541,0.958041958041958,2.6703499079189688,1.4475982614546956,Overweight,1,148.47299999999996,1,0,2,6,1.0,1336.257,0.0,0.0,XS,Too Small,Bottoms,Gap,Beginner,0.7395659432387313,2498.905944908181,0.7043357933579336,1711.5967151752768,1700.053324808184,2,0,1,XS,1,F_Athletic,Female_Bottoms,Adult,Short,Light,-21.07307692307694,-9.469230769230762,-8.928205128205121,-6.6243589743589695
India,Web,Marks & Spencer,Tops,Blouse,Olive,Silk,1429.72,20,1143.776,Unisex,49,171.1,83.1,28.385791254785197,Apple,99.6,78.2,103.5,2025,4,29,19,1,0,2,365.0,1.2736572890025577,0.7555555555555555,0.96231884057971,2.058965102286402,1.9557035121343809,Overweight,1,285.944,1,0,1,6,1.0,1143.776,0.0,0.0,No History,No History,No History,No History,New,0.7051926298157454,2221.556347571189,0.6960877862595419,1051.7262104007634,1073.7931689373297,1,0,5,XL,1,Other,Unisex_Tops,Middle,Tall,Heavy,2.2415505617977374,3.9291910112359574,1.6674157303370833,7.3865168539325765
Australia,App,Tommy Hilfiger,Activewear,Tank,Black,Polyester,1488.71,35,967.6615,Male,27,166.0,61.2,22.209319204528963,Apple,91.6,74.9,88.1,2023,12,14,0,3,0,1,365.0,1.2229639519359143,0.8501702610669695,1.0397275822928491,2.7124183006535945,1.680018414087595,Normal,1,521.0485,1,0,1,1,0.0,967.6615,0.0,0.0,No History,No History,No History,No History,New,0.7051282051282052,3057.712463369963,0.7184846505551927,1831.609422273024,1754.9590066964286,1,0,2,S,1,Other,Male_Activewear,Young,Average,Average,-3.280851063829772,-3.289382978723424,-1.6468085106382944,-5.744680851063833
India,Store,Van Heusen,Outerwear,Cardigan,White,Denim,2270.16,10,2043.144,Male,20,155.4,61.8,25.59095223187887,Athletic,89.8,73.2,85.2,2025,4,10,18,3,0,2,365.0,1.226775956284153,0.8591549295774648,1.0539906103286385,2.5145631067961167,1.6081939021750482,Overweight,1,227.01599999999985,1,0,1,1,0.0,2043.144,0.0,0.0,No History,No History,No History,No History,New,0.660245183887916,2193.4145166374783,0.6914893617021277,4119.835555673759,4149.657768707483,1,0,2,S,1,M_Athletic,Male_Outerwear,Teen,Short,Average,-8.462499999999977,-5.520833333333329,-3.4437499999999943,-8.295833333333334
Australia,App,Levi's,Accessories,Cap,Brown,Linen,1171.59,60,468.636,Female,44,159.8,67.0,26.23742757295179,Hourglass,90.6,71.4,94.6,2025,6,25,6,2,0,3,0.0,1.2689075630252098,0.7547568710359409,0.9577167019027484,2.385074626865672,1.6984050663650545,Overweight,1,702.954,1,0,2,2,1.0,468.636,0.0,0.0,M,Slightly Loose,Accessories,Levi's,Beginner,0.7116666666666667,2290.782280833333,0.7011739594450374,1425.4319487726789,1493.3084629629632,2,0,3,M,1,Other,Female_Accessories,Middle,Short,Average,-9.505128205128187,-1.4564102564102512,-2.2820512820512704,0.7666666666666657
India,App,Mango,Tops,Blouse,Brown,Polyester,1974.7,40,1184.82,Female,34,163.6,62.1,23.20197751089485,Pear,88.4,69.9,93.1,2023,12,16,1,5,1,1,0.0,1.2646638054363375,0.7508055853920517,0.9495166487647692,2.634460547504025,1.6727195999828743,Normal,1,789.8800000000001,1,0,4,7,1.0,1184.82,0.0,0.0,M,Too Large,Tops,Mango,Regular,0.7133105802047781,2897.3237721843007,0.6960877862595419,1051.7262104007634,1073.7931689373297,4,1,3,M,1,Other,Female_Tops,Adult,Average,Average,-3.118571428571414,-4.658585714285707,-4.55714285714285,-1.0128571428571433
India,App,Calvin Klein,Activewear,Track Pants,Pink,Wool,1709.31,35,1111.0515,Male,36,172.4,79.7,26.81537028762765,Apple,100.6,81.9,95.2,2025,8,16,19,5,1,3,365.0,1.2283272283272282,0.8602941176470589,1.05672268907563,2.1631116687578418,1.93185988660176,Overweight,1,598.2584999999999,1,0,1,1,0.0,1111.0515,0.0,0.0,No History,No History,No History,No History,New,0.7116357504215851,3198.191892074199,0.7184846505551927,1831.609422273024,1855.7318519230769,1,0,3,M,1,Other,Male_Activewear,Adult,Tall,Heavy,8.13428571428571,5.224271428571427,5.594285714285732,0.4185714285714397
India,App,Uniqlo,Activewear,Running Shorts,Maroon,Cotton,1064.89,25,798.6675,Female,44,166.8,61.5,22.10461846350257,Petite,88.6,70.2,93.5,2025,7,8,5,1,0,3,365.0,1.262108262108262,0.7508021390374332,0.9475935828877003,2.71219512195122,1.6893917983160105,Normal,1,266.2225000000001,1,0,1,1,1.0,798.6675,0.0,0.0,No History,No History,No History,No History,New,0.6401446654611211,2511.5163444846294,0.7184846505551927,1831.609422273024,1902.435391304348,1,0,1,XS,1,F_Petite,Female_Activewear,Middle,Average,Average,1.120895522388082,-3.8776119402985074,-3.652238805970157,-0.42537313432835333
India,Store,Roadster,Activewear,Yoga Pants,Red,Rayon,3160.54,5,3002.513,Male,32,169.7,100.0,36.83257543741699,Apple,109.50100000000002,88.8,105.5,2024,11,22,22,4,0,4,365.0,1.2430703624733477,0.8890995260663507,1.10521327014218,1.4224643755238893,2.267033030964842,Obese,1,158.02700000000004,1,0,1,1,0.0,3002.513,0.0,0.0,No History,No History,No History,No History,New,0.6773648648648649,2299.651870777027,0.7184846505551927,1831.609422273024,1820.218927238806,1,0,4,L,1,Other,Male_Activewear,Adult,Average,Very Heavy,-0.5270000000000152,14.4438412698413,12.439682539682536,10.253968253968253
Singapore,Web,Tommy Hilfiger,Accessories,Handbag,Red,Synthetic,1034.99,15,879.7415,Female,28,172.9,63.4,21.207978347791443,Rectangle,90.5,71.8,95.9,2023,12,17,18,6,1,1,0.0,1.2604456824512535,0.748696558915537,0.9436913451511992,2.7271293375394325,1.7565302298131982,Normal,1,155.24850000000004,1,0,5,5,1.0,879.7414999999999,0.0,1.1368683772161605e-13,XS,Too Small,Accessories,Tommy Hilfiger,Regular,0.7051282051282052,3057.712463369963,0.7011739594450374,1425.4319487726789,1295.3241807909606,5,1,1,XS,1,Other,Female_Accessories,Young,Tall,Average,6.755555555555588,-1.3907407407407248,-1.9296296296296305,2.8870370370370466
Canada,Store,Mango,Dresses,Maxi,Grey,Polyester,4622.57,20,3698.056,Female,25,169.5,51.6,17.96016393870572,Rectangle,84.2,67.2,90.1,2024,7,18,20,3,0,3,365.0,1.2529761904761905,0.7458379578246394,0.9345172031076584,3.2848837209302326,1.5863188363734897,Underweight,1,924.5139999999996,1,1,1,1,0.0,3698.056,0.0,0.0,No History,No History,No History,No History,New,0.7133105802047781,2897.3237721843007,0.6848013816925734,2658.4379775474954,2715.0721222222223,1,0,1,XS,1,Other,Female_Dresses,Young,Average,Light,2.3612741935483825,-10.246790322580637,-8.40483870967742,-4.646774193548396
USA,App,Nike,Bottoms,Leggings,Blue,Denim,2678.4,15,2276.64,Female,26,168.0,48.2,17.077664399092974,Hourglass,82.1,65.6,88.2,2023,10,25,4,2,0,4,365.0,1.2515243902439024,0.7437641723356008,0.9308390022675735,3.485477178423236,1.5311246351458896,Underweight,1,401.7600000000002,1,0,1,2,1.0,2276.64,0.0,0.0,No History,No History,No History,No History,New,0.6321243523316062,3016.233515544041,0.7043357933579336,1711.5967151752768,1696.785991780822,1,0,1,XS,1,Other,Female_Bottoms,Young,Average,Light,1.8815977011494454,-11.388563218390814,-9.637931034482762,-4.740229885057474
UAE,Store,Marks & Spencer,Activewear,Sports Bra,Purple,Cotton,2705.85,40,1623.51,Male,17,159.1,77.5,30.61690898797881,Apple,97.8,79.4,91.2,2025,8,1,6,4,0,3,0.0,1.2317380352644836,0.8706140350877193,1.0723684210526314,2.0529032258064515,1.8010693162423197,Obese,1,1082.34,1,0,2,4,1.0,1623.51,0.0,0.0,XL,Too Large,Activewear,Marks & Spencer,Beginner,0.7051926298157454,2221.556347571189,0.7184846505551927,1831.609422273024,1783.965807017544,2,0,5,XL,1,Other,Male_Activewear,Teen,Short,Heavy,-6.053377777777797,3.8466666666666782,4.282222222222231,-3.264444444444436
India,Marketplace,Roadster,Ethnicwear,Lehenga,Maroon,Cotton,5415.87,70,1624.7610000000002,Unisex,24,169.5,65.9,22.93749619303696,Petite,91.1,72.1,96.0,2024,4,26,17,4,0,2,365.0,1.2635228848821085,0.7510416666666666,0.9489583333333332,2.572078907435508,1.7601134401501617,Normal,1,3791.109,1,0,1,2,1.0,1624.7610000000002,0.0,0.0,No History,No History,No History,No History,New,0.6773648648648649,2299.651870777027,0.7192982456140351,3781.1896993620417,3997.402266816144,1,0,3,M,1,Other,Unisex_Ethnicwear,Young,Average,Average,3.370370370370381,-2.4648148148148152,-2.851851851851862,2.0629629629629562
Canada,Store,Under Armour,Tops,Polo,Brown,Rayon,1588.62,15,1350.3269999999998,Male,34,170.1,76.0,26.266666804912287,Petite,98.7,80.4,93.6,2024,7,1,2,0,0,3,0.0,1.2276119402985075,0.8589743589743591,1.0544871794871795,2.238157894736842,1.874876768331154,Overweight,1,238.2930000000001,1,0,3,4,1.0,1350.3269999999998,0.0,0.0,L,Slightly Loose,Tops,Under Armour,Beginner,0.7032374100719424,2776.533413669065,0.6960877862595419,1051.7262104007634,1101.8847866242038,3,1,4,L,1,Other,Male_Tops,Adult,Tall,Heavy,2.2849899999999934,6.048990000000003,6.13000000000001,-0.06200000000001182
India,Web,Van Heusen,Activewear,Sports Bra,Grey,Blends,2765.84,40,1659.504,Male,37,173.3,77.3,25.73844874735664,Apple,99.8,81.3,94.8,2024,9,27,17,4,0,4,365.0,1.2275522755227553,0.8575949367088608,1.0527426160337552,2.241914618369987,1.9141306019148332,Overweight,1,1106.336,1,0,1,1,1.0,1659.504,0.0,0.0,No History,No History,No History,No History,New,0.660245183887916,2193.4145166374783,0.7184846505551927,1831.609422273024,1783.965807017544,1,0,2,S,1,Other,Male_Activewear,Adult,Tall,Heavy,4.820619047619061,6.511095238095237,6.360317460317461,1.0333333333333314
India,Store,Roadster,Activewear,Yoga Pants,Brown,Blends,1944.09,40,1166.454,Male,30,188.4,60.0,16.90399880995848,Petite,97.5,80.2,95.8,2024,5,22,2,2,0,2,0.0,1.21571072319202,0.8371607515657621,1.0177453027139876,3.14,1.8260566915014649,Underweight,1,777.636,1,0,3,4,1.0,1166.454,0.0,0.0,XL,Too Large,Activewear,Roadster,Beginner,0.6773648648648649,2299.651870777027,0.7184846505551927,1831.609422273024,1820.218927238806,3,1,5,XL,1,Other,Male_Activewear,Young,Very Tall,Light,18.173000000000002,2.4428412698412814,3.839682539682542,0.5539682539682502
Singapore,App,Adidas,Ethnicwear,Kurti,White,Denim,8292.32,40,4975.392,Male,34,183.4,79.4,23.605969396674237,Petite,102.8,84.0,98.5,2023,12,28,4,3,0,1,365.0,1.2238095238095237,0.8527918781725888,1.0436548223350253,2.309823677581864,2.017225978024115,Normal,1,3316.928,1,1,1,1,0.0,4975.392,0.0,0.0,No History,No History,No History,No History,New,0.7126050420168067,2914.161882352941,0.7192982456140351,3781.1896993620417,3631.62046039604,1,0,3,M,1,Other,Male_Ethnicwear,Adult,Very Tall,Heavy,14.821295081967236,6.8393442622950715,7.209836065573768,2.385245901639351
India,App,Marks & Spencer,Tops,Shirt,Pink,Leather,1160.53,20,928.424,Female,16,157.4,73.0,29.465472117590643,Pear,93.9,73.6,97.1,2025,3,9,6,6,1,2,0.0,1.2758152173913044,0.7579814624098867,0.9670442842430486,2.156164383561644,1.742235934449563,Overweight,1,232.106,1,0,2,5,1.0,928.424,0.0,0.0,L,Too Large,Tops,Marks & Spencer,Beginner,0.7051926298157454,2221.556347571189,0.6960877862595419,1051.7262104007634,1085.1938608815428,2,0,4,L,1,Other,Female_Tops,Teen,Short,Average,-11.458449438202251,-1.7708089887640313,-2.932584269662925,0.9865168539325708
USA,Web,Mango,Ethnicwear,Kurti,Purple,Polyester,9185.41,25,6889.0575,Female,36,154.0,63.9,26.94383538539383,Inverted Triangle,88.5,69.6,92.2,2024,3,19,18,1,0,2,136.0,1.271551724137931,0.7548806941431669,0.959869848156182,2.4100156494522693,1.6205286405749502,Overweight,1,2296.3525,1,1,2,2,0.5,7031.8815,201.9836378323747,-142.8239999999996,6,Slightly Tight,Footwear,Uniqlo,Beginner,0.7133105802047781,2897.3237721843007,0.7192982456140351,3781.1896993620417,3631.62046039604,1,0,1,Other,0,Other,Female_Ethnicwear,Adult,Short,Average,-14.243565217391307,-3.0435000000000088,-3.6000000000000085,-1.517391304347825
Australia,Marketplace,Tommy Hilfiger,Bottoms,Trousers,Black,Silk,2073.28,20,1658.6240000000005,Female,44,153.1,47.2,20.136853812840744,Plus,78.5,62.4,85.0,2024,1,19,17,4,0,1,0.0,1.2580128205128205,0.7341176470588235,0.923529411764706,3.24364406779661,1.4187265178284965,Normal,1,414.656,1,0,3,3,1.0,1658.6240000000005,0.0,-2.273736754432321e-13,S,Slightly Loose,Bottoms,Tommy Hilfiger,Beginner,0.7051282051282052,3057.712463369963,0.7043357933579336,1711.5967151752768,1694.2548805555557,3,1,2,S,1,Other,Female_Bottoms,Middle,Short,Light,-13.183720930232568,-15.70116279069768,-12.926744186046513,-9.70348837209302
UAE,App,Under Armour,Dresses,A-Line,Blue,Denim,4450.23,25,3337.6725,Female,33,151.9,66.8,28.950823039827743,Hourglass,90.2,70.7,93.4,2024,5,15,1,2,0,2,0.0,1.275813295615276,0.7569593147751605,0.9657387580299786,2.2739520958083834,1.6350299270856463,Overweight,1,1112.5575,1,1,3,5,1.0,3337.6725,0.0,0.0,L,Too Large,Dresses,Under Armour,Beginner,0.7032374100719424,2776.533413669065,0.6848013816925734,2658.4379775474954,2479.1718840206186,3,1,4,L,1,Other,Female_Dresses,Adult,Short,Average,-11.527419354838713,-4.216145161290328,-4.637096774193537,-1.0645161290322562
India,Web,Allen Solly,Tops,Shirt,Black,Synthetic,1352.48,20,1081.9840000000002,Male,27,177.0,83.5,26.65262217115133,Hourglass,102.9,83.8,97.5,2025,3,18,2,1,0,2,365.0,1.2279236276849643,0.8594871794871795,1.0553846153846154,2.119760479041916,2.008462344705222,Overweight,1,270.49599999999987,1,0,1,1,1.0,1081.9840000000002,0.0,0.0,No History,No History,No History,No History,New,0.7333333333333333,2509.4318096491224,0.6960877862595419,1051.7262104007634,1085.1938608815428,1,0,2,S,1,Other,Male_Tops,Young,Tall,Heavy,9.432203389830505,9.010169491525431,8.520338983050848,3.2525423728813507
India,Web,Van Heusen,Bottoms,Trousers,Red,Rayon,2282.89,50,1141.445,Female,21,158.7,70.5,27.99208598215892,Inverted Triangle,92.5,72.6,96.1,2024,12,15,6,6,1,1,365.0,1.2741046831955924,0.7554630593132153,0.9625390218522372,2.251063829787234,1.726891175637772,Overweight,1,1141.445,1,0,1,1,1.0,1141.445,0.0,0.0,No History,No History,No History,No History,New,0.660245183887916,2193.4145166374783,0.7043357933579336,1711.5967151752768,1694.2548805555557,1,0,1,XS,1,Other,Female_Bottoms,Young,Short,Average,-11.122666666666674,-3.00266666666667,-4.3160000000000025,1.386666666666656
India,App,Marks & Spencer,Footwear,Loafers,White,Rayon,5924.7,35,3851.055,Male,24,165.6,79.1,28.84402203085253,Hourglass,99.3,80.7,93.2,2024,9,6,17,4,0,4,365.0,1.2304832713754643,0.8658798283261803,1.065450643776824,2.093552465233881,1.8702948162917796,Overweight,1,2073.645,1,1,1,1,0.0,3851.055,0.0,0.0,No History,No History,No History,No History,New,0.7051926298157454,2221.556347571189,0.6825726141078838,4824.713633125864,5332.064838912133,1,0,-1,Other,1,Other,Male_Footwear,Young,Average,Heavy,-0.484375,6.115593750000002,5.496875000000003,1.0812499999999972
India,Store,Biba,Ethnicwear,Lehenga,Grey,Blends,7828.56,20,6262.848000000001,Male,24,175.4,79.2,25.7434058525943,Petite,101.0,82.3,96.0,2025,3,14,19,4,0,2,365.0,1.227217496962333,0.8572916666666667,1.0520833333333333,2.2146464646464645,1.950949275304336,Overweight,1,1565.7119999999995,1,1,1,1,0.0,6262.848000000001,0.0,0.0,No History,No History,No History,No History,New,0.6886326194398682,2368.830215815486,0.7192982456140351,3781.1896993620417,3997.402266816144,1,0,3,M,1,Other,Male_Ethnicwear,Young,Tall,Heavy,5.156521739130454,5.1304347826087024,5.147826086956513,0.8934782608695713
USA,Web,Roadster,Outerwear,Cardigan,Navy,Synthetic,3203.04,25,2402.28,Male,32,174.7,68.6,22.47699793807948,Plus,96.7,79.0,93.0,2023,10,9,20,0,0,4,365.0,1.2240506329113925,0.8494623655913979,1.0397849462365591,2.5466472303207,1.830064636470576,Normal,1,800.7600000000002,1,0,1,1,1.0,2402.28,0.0,0.0,No History,No History,No History,No History,New,0.6773648648648649,2299.651870777027,0.6914893617021277,4119.835555673759,4149.657768707483,1,0,2,S,1,Other,Male_Outerwear,Adult,Tall,Average,7.5428571428571445,4.2265306122449005,5.063265306122446,-0.8714285714285666
India,App,U.S. Polo Assn.,Outerwear,Hoodie,Maroon,Rayon,2100.95,10,1890.855,Female,33,159.1,68.3,26.982385598438103,Pear,91.3,71.8,95.1,2025,5,31,23,5,1,2,0.0,1.2715877437325906,0.7549947423764458,0.9600420609884333,2.329428989751098,1.7068918429986155,Overweight,1,210.09500000000003,1,0,9,10,1.0,1890.855,0.0,-2.273736754432321e-13,XS,Too Small,Outerwear,U.S. Polo Assn.,Expert,0.7243697478991596,2268.3449899159664,0.6914893617021277,4119.835555673759,4156.847241935484,9,1,1,XS,1,Other,Female_Outerwear,Adult,Short,Average,-5.253571428571433,-0.8536250000000081,-1.7553571428571502,1.557142857142864
